Block,Reward360,Reward180,Reward90,RewardFlexible
362008,885260980971336390661925,663945735728502292996444,442630490485668195330962,221315245242834097665481
363008,887667885988436037974937,665750914491327028481203,443833942994218018987468,221916971497109009493734
364008,890074200350202969545134,667555650262652227158850,445037100175101484772567,222518550087550742386283
365008,892479924233807196840953,669359943175355397630715,446239962116903598420476,223119981058451799210238
366008,894885057816365609328895,671163793362274206996671,447442528908182804664447,223721264454091402332223
367008,897289601274941959881572,672967200956206469911179,448644800637470979940786,224322400318735489970393
368008,899693554786546879369664,674770166089910159527248,449846777393273439684832,224923388696636719842416
369008,902096918528137927733745,676572688896103445800308,451048459264068963866872,225524229632034481933436
370008,904499692676619564800382,678374769507464673600286,452249846338309782400191,226124923169154891200095
371008,906901877408843201353968,680176408056632401015476,453450938704421600676984,226725469352210800338492
372008,909303472901607199136723,681977604676205399352542,454651736450803599568361,227325868225401799784180
373008,911704479331656863552713,683778359498742647664535,455852239665828431776356,227926119832914215888178
374008,914104896875684494739688,685578672656763371054766,457052448437842247369844,228526224218921123684922
375008,916504725710329453232864,687378544282747089924648,458252362855164726616432,229126181427582363308216
376008,918903966012178014045404,689177974509133510534053,459451983006089007022702,229725991503044503511351
377008,921302617957763570955742,690976963468322678216806,460651308978881785477871,230325654489440892738935
378008,923700681723566483292095,692775511292674862469071,461850340861783241646047,230925170430891620823023
379008,926098157486014265627831,694573618114510699220873,463049078743007132813915,231524539371503566406957
380008,928495045421481449157932,696371284066111086868449,464247522710740724578966,232123761355370362289483
381008,930891345706289676546678,698168509279717257410008,465445672853144838273339,232722836426572419136669
382008,933287058516707709223623,699965293887530781917717,466643529258353854611811,233321764629176927305905
383008,935682184028951420087624,701761638021713565065718,467841092014475710043812,233920546007237855021906
384008,938076722419183851874643,703557541814387888905982,469038361209591925937321,234519180604795962968660
385008,940470673863515173381894,705353005397636380036421,470235336931757586690947,235117668465878793345473
386008,942864038538002752427606,707148028903502064320704,471432019269001376213803,235716009634500688106901
387008,945256816618651148555041,708942612463988361416281,472628408309325574277520,236314204154662787138760
388008,947649008281412105736524,710736756211059079302393,473824504140706052868262,236912252070353026434131
389008,950040613702184625333200,712530460276638468999900,475020306851092312666600,237510153425546156333300
390008,952431633056814900431251,714323724792611175323438,476215816528407450215625,238107908264203725107812
391008,954822066521096403393608,716116549890822302545206,477411033260548201696804,238705516630274100848402
392008,957211914270769900451904,717908935703077425338928,478605957135384950225952,239302978567692475112976
393008,959601176481523393338666,719700882361142545004000,479800588240761696669333,239900294120380848334666
394008,961989853328992236022931,721492389996744177017198,480994926664496118011465,240497463332248059005732
395008,964377944988759061750483,723283458741569296312862,482188972494379530875241,241094486247189765437620
396008,966765451636353841411669,725074088727265381058751,483382725818176920705834,241691362909088460352917
397008,969152373447253920021271,726864280085440440015953,484576186723626960010635,242288093361813480005317
398008,971538710596883980238630,728654032947662985178973,485769355298441990119315,242884677649220995059657
399008,973924463260616100735457,730443347445462075551593,486962231630308050367728,243481115815154025183864
400008,976309631613769748899850,732232223710327311674887,488154815806884874449925,244077407903442437224962
401008,978694215831611824612156,734020661873708868459117,489347107915805912306078,244673553957902956153039
402008,981078216089356609173138,735808662067017456879854,490539108044678304586569,245269554022339152293284
403008,983461632562165882039591,737596224421624411529693,491730816281082941019795,245865408140541470509897
404008,985844465425148825976651,739383349068861619482488,492922232712574412988325,246461116356287206494162
405008,988226714853362158385369,741170036140021618789027,494113357426681079192684,247056678713340539596342
406008,990608381021810036455020,742956285766357527341265,495304190510905018227510,247652095255452509113755
407008,992989464105444166602742,744742098079083124952057,496494732052722083301371,248247366026361041650685
408008,995369964279163738809756,746527473209372804107317,497684982139581869404878,248842491069790934702439
409008,997749881717815514173072,748312411288361635629804,498874940858907757086536,249437470429453878543268
410008,1000129216596193781129642,750096912447145335847231,500064608298096890564821,250032304149048445282410
411008,1002507969089040421120135,751880976816780315840101,501253984544520210560067,250626992272260105280033
412008,1004886139371044864813088,753664604528283648609816,502443069685522432406544,251221534842761216203272
413008,1007263727616844194248568,755447795712633145686426,503631863808422097124284,251815931904211048562142
414008,1009640734001023062582433,757230550500767296936824,504820367000511531291216,252410183500255765645608
415008,1012017158698113788934025,759012869023585341700519,506008579349056894467012,253004289674528447233506
416008,1014393001882596321906290,760794751411947241429718,507196500941298160953145,253598250470649080476572
417008,1016768263728898283361630,762576197796673712521223,508384131864449141680815,254192065932224570840407
418008,1019142944411394953829954,764357208308546215372466,509571472205697476914977,254785736102848738457488
419008,1021517044104409352764415,766137783078307014573311,510758522052204676382207,255379261026102338191103
420008,1023890562982212150989696,767917922236659113242272,511945281491106075494848,255972640745553037747424
421008,1026263501219021802029580,769697625914266351522185,513131750609510901014790,256565875304755450507395
422008,1028635858989004454555236,771476894241753340916427,514317929494502227277618,257158964747251113638809
423008,1031007636466274076416816,773255727349705557312612,515503818233137038208408,257751909116568519104204
424008,1033378833824892316019904,775034125368669237014928,516689416912446158009952,258344708456223079004976
425008,1035749451238868721204803,776812088429151540903602,517874725619434360602401,258937362809717180301200
426008,1038119488882160556847131,778589616661620417635348,519059744441080278423565,259529872220540139211782
427008,1040488946928672958073319,780366710196504718554989,520244473464336479036659,260122236732168239518329
428008,1042857825552258857300849,782143369164194142975637,521428912776129428650424,260714456388064714325212
429008,1045226124926719093677900,783919593695039320258425,522613062463359546838950,261306531231679773419475
430008,1047593845225802303643698,785695383919351727732773,523796922612901151821849,261898461306450575910924
431008,1049960986623205066848048,787470739967403800136036,524980493311602533424024,262490246655801266712012
432008,1052327549292571840487542,789245661969428880365657,526163774646285920243771,263081887323142960121885
433008,1054693533407494988489466,791020150055621241367099,527346766703747494244733,263673383351873747122366
